pres,time,temp,conductivity,sbeox0v,fluo_chl,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
387.319,11H 42M 3.5S,13.6485,4.561176,2.2166,0.132,0,42123.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.346,11H 42M 3.54200000000128S,13.6487,4.561226,2.2178,0.1332,0,42123.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.372,11H 42M 3.58299999999872S,13.6487,4.56124,2.2166,0.1332,0,42123.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.398,11H 42M 3.625S,13.6485,4.561198,2.2166,0.1332,0,42123.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.425,11H 42M 3.66700000000128S,13.6484,4.561191,2.2178,0.1332,0,42123.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.455,11H 42M 3.70799999999872S,13.6485,4.561226,2.2166,0.1332,0,42123.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.485,11H 42M 3.75S,13.6485,4.561177,2.2166,0.1357,0,42123.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.515,11H 42M 3.79200000000128S,13.6482,4.561142,2.2166,0.1344,0,42123.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.545,11H 42M 3.83299999999872S,13.6484,4.561184,2.2166,0.1357,0,42123.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.575,11H 42M 3.875S,13.6478,4.561107,2.2166,0.1357,0,42123.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.605,11H 42M 3.91700000000128S,13.6476,4.561093,2.2166,0.1357,0,42123.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.636,11H 42M 3.95799999999872S,13.6477,4.561079,2.2166,0.1344,0,42123.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.666,11H 42M 4S,13.6475,4.561079,2.2166,0.1332,0,42124,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.696,11H 42M 4.04200000000128S,13.6475,4.561079,2.2154,0.132,0,42124.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.726,11H 42M 4.08299999999872S,13.6473,4.561065,2.2166,0.132,0,42124.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.755,11H 42M 4.125S,13.6478,4.561163,2.2166,0.132,0,42124.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.786,11H 42M 4.16700000000128S,13.6482,4.561163,2.2166,0.1307,0,42124.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.817,11H 42M 4.20799999999872S,13.6483,4.561198,2.2166,0.132,0,42124.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.847,11H 42M 4.25S,13.648,4.561142,2.2166,0.132,0,42124.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.877,11H 42M 4.29200000000128S,13.6475,4.561058,2.2166,0.132,0,42124.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.909,11H 42M 4.33299999999872S,13.6473,4.561065,2.2154,0.1332,0,42124.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.941,11H 42M 4.375S,13.6473,4.561093,2.2154,0.1332,0,42124.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
387.973,11H 42M 4.41700000000128S,13.6472,4.561058,2.2154,0.1344,0,42124.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.005,11H 42M 4.45799999999872S,13.647,4.561065,2.2154,0.1332,0,42124.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.036,11H 42M 4.5S,13.6476,4.561065,2.2154,0.1332,0,42124.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.067,11H 42M 4.54200000000128S,13.6473,4.561072,2.2154,0.1332,0,42124.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.098,11H 42M 4.58299999999872S,13.6473,4.561079,2.2166,0.1332,0,42124.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.129,11H 42M 4.625S,13.6477,4.561107,2.2166,0.132,0,42124.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.159,11H 42M 4.66700000000128S,13.6473,4.561079,2.2154,0.1307,0,42124.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.19,11H 42M 4.70799999999872S,13.647,4.561044,2.2166,0.1307,0,42124.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.221,11H 42M 4.75S,13.6472,4.560981,2.2154,0.1295,0,42124.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.252,11H 42M 4.79200000000128S,13.6466,4.560981,2.2154,0.1283,0,42124.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.282,11H 42M 4.83299999999872S,13.6468,4.560995,2.2154,0.127,0,42124.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.311,11H 42M 4.875S,13.6465,4.561002,2.2154,0.127,0,42124.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.339,11H 42M 4.91700000000128S,13.6465,4.561002,2.2154,0.1283,0,42124.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.367,11H 42M 4.95799999999872S,13.6466,4.561016,2.2154,0.1283,0,42124.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.394,11H 42M 5S,13.6465,4.561037,2.2141,0.1283,0,42125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.422,11H 42M 5.04200000000128S,13.6467,4.561065,2.2154,0.127,0,42125.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.448,11H 42M 5.08299999999872S,13.6468,4.561065,2.2154,0.1283,0,42125.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.473,11H 42M 5.125S,13.6471,4.561072,2.2154,0.1283,0,42125.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.499,11H 42M 5.16700000000128S,13.647,4.561079,2.2154,0.127,0,42125.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.524,11H 42M 5.20799999999872S,13.647,4.561051,2.2154,0.1283,0,42125.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.548,11H 42M 5.25S,13.6471,4.561086,2.2154,0.127,0,42125.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.571,11H 42M 5.29200000000128S,13.6472,4.561079,2.2141,0.1283,0,42125.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.593,11H 42M 5.33299999999872S,13.647,4.561079,2.2141,0.1283,0,42125.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.615,11H 42M 5.375S,13.647,4.561093,2.2154,0.1295,0,42125.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.637,11H 42M 5.41700000000128S,13.6473,4.561079,2.2141,0.1307,0,42125.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.659,11H 42M 5.45799999999872S,13.6472,4.561107,2.2141,0.132,0,42125.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.681,11H 42M 5.5S,13.6473,4.561086,2.2141,0.1332,0,42125.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.702,11H 42M 5.54200000000128S,13.6473,4.561093,2.2141,0.1332,0,42125.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.723,11H 42M 5.58299999999872S,13.6475,4.561058,2.2141,0.1332,0,42125.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.742,11H 42M 5.625S,13.6472,4.561009,2.2141,0.132,0,42125.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.762,11H 42M 5.66700000000128S,13.647,4.561044,2.2141,0.132,0,42125.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.782,11H 42M 5.70799999999872S,13.6468,4.561016,2.2141,0.132,0,42125.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.801,11H 42M 5.75S,13.647,4.561002,2.2129,0.1307,0,42125.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.819,11H 42M 5.79200000000128S,13.6465,4.561058,2.2141,0.1307,0,42125.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.838,11H 42M 5.83299999999872S,13.6468,4.561065,2.2141,0.1307,0,42125.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.856,11H 42M 5.875S,13.6467,4.561016,2.2129,0.1295,0,42125.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.875,11H 42M 5.91700000000128S,13.6465,4.56103,2.2129,0.1295,0,42125.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.893,11H 42M 5.95799999999872S,13.6465,4.561002,2.2141,0.1295,0,42125.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.91,11H 42M 6S,13.6463,4.56103,2.2141,0.1295,0,42126,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.928,11H 42M 6.04200000000128S,13.6467,4.561009,2.2129,0.1283,0,42126.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.946,11H 42M 6.08299999999872S,13.6465,4.56096,2.2142,0.1295,0,42126.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.963,11H 42M 6.125S,13.6461,4.56096,2.2142,0.1307,0,42126.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.98,11H 42M 6.16700000000128S,13.646,4.560904,2.2142,0.1307,0,42126.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
388.998,11H 42M 6.20799999999872S,13.6457,4.560911,2.2142,0.132,0,42126.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.015,11H 42M 6.25S,13.6459,4.560904,2.2142,0.132,0,42126.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.034,11H 42M 6.29200000000128S,13.6454,4.560883,2.2142,0.1295,0,42126.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.053,11H 42M 6.33299999999872S,13.6454,4.560883,2.2142,0.1307,0,42126.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.071,11H 42M 6.375S,13.6452,4.560869,2.2142,0.1295,0,42126.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.09,11H 42M 6.41700000000128S,13.6454,4.560876,2.2142,0.1283,0,42126.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.111,11H 42M 6.45799999999872S,13.6454,4.560911,2.2142,0.1283,0,42126.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.131,11H 42M 6.5S,13.6455,4.560953,2.2142,0.127,0,42126.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.151,11H 42M 6.54200000000128S,13.6455,4.560918,2.2142,0.1258,0,42126.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.171,11H 42M 6.58299999999872S,13.6458,4.560883,2.2142,0.1258,0,42126.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.191,11H 42M 6.625S,13.6459,4.560946,2.2142,0.1246,0,42126.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.212,11H 42M 6.66700000000128S,13.646,4.560981,2.2142,0.1258,0,42126.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.235,11H 42M 6.70799999999872S,13.6458,4.560939,2.2142,0.1258,0,42126.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.258,11H 42M 6.75S,13.6459,4.560925,2.2142,0.1246,0,42126.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.281,11H 42M 6.79200000000128S,13.6459,4.560981,2.2154,0.1246,0,42126.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.304,11H 42M 6.83299999999872S,13.6457,4.560988,2.2142,0.1258,0,42126.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.328,11H 42M 6.875S,13.6458,4.560967,2.2142,0.1246,0,42126.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.351,11H 42M 6.91700000000128S,13.6459,4.560967,2.2142,0.1246,0,42126.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.374,11H 42M 6.95799999999872S,13.6457,4.560946,2.2154,0.1246,0,42126.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.398,11H 42M 7S,13.6456,4.560897,2.2142,0.1234,0,42127,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.423,11H 42M 7.04200000000128S,13.6455,4.560911,2.2142,0.1222,0,42127.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.449,11H 42M 7.08299999999872S,13.6457,4.560925,2.2154,0.1222,0,42127.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.475,11H 42M 7.125S,13.6455,4.560939,2.2154,0.1222,0,42127.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.5,11H 42M 7.16700000000128S,13.6454,4.560925,2.2154,0.1222,0,42127.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.527,11H 42M 7.20799999999872S,13.6454,4.56089,2.2154,0.121,0,42127.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.553,11H 42M 7.25S,13.6455,4.560897,2.2166,0.1198,0,42127.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.58,11H 42M 7.29200000000128S,13.6453,4.560918,2.2142,0.121,0,42127.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.608,11H 42M 7.33299999999872S,13.6452,4.560925,2.2154,0.121,0,42127.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.635,11H 42M 7.375S,13.645,4.560848,2.2154,0.121,0,42127.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.663,11H 42M 7.41700000000128S,13.6454,4.560869,2.2154,0.1222,0,42127.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.692,11H 42M 7.45799999999872S,13.6453,4.560911,2.2142,0.1234,0,42127.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.721,11H 42M 7.5S,13.6452,4.56089,2.2154,0.1246,0,42127.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.749,11H 42M 7.54200000000128S,13.6452,4.560869,2.2154,0.127,0,42127.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.778,11H 42M 7.58299999999872S,13.6451,4.560876,2.2154,0.1283,0,42127.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.807,11H 42M 7.625S,13.6454,4.560883,2.2154,0.1295,0,42127.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.836,11H 42M 7.66700000000128S,13.6452,4.560925,2.2154,0.132,0,42127.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.865,11H 42M 7.70799999999872S,13.645,4.560897,2.2154,0.132,0,42127.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.893,11H 42M 7.75S,13.645,4.560883,2.2154,0.1332,0,42127.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.921,11H 42M 7.79200000000128S,13.6448,4.56082,2.2154,0.1332,0,42127.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.949,11H 42M 7.83299999999872S,13.6447,4.560876,2.2154,0.1332,0,42127.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
389.978,11H 42M 7.875S,13.6448,4.560827,2.2154,0.1332,0,42127.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.005,11H 42M 7.91700000000128S,13.6448,4.560862,2.2154,0.1344,0,42127.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.033,11H 42M 7.95799999999872S,13.6448,4.560869,2.2154,0.1344,0,42127.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.063,11H 42M 8S,13.645,4.560911,2.2154,0.1344,0,42128,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.093,11H 42M 8.04200000000128S,13.6454,4.560926,2.2166,0.1369,0,42128.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.123,11H 42M 8.08299999999872S,13.6454,4.560926,2.2154,0.1369,0,42128.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.152,11H 42M 8.125S,13.6454,4.560905,2.2154,0.1382,0,42128.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.181,11H 42M 8.16700000000128S,13.6453,4.560919,2.2154,0.1394,0,42128.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.21,11H 42M 8.20799999999872S,13.6454,4.560926,2.2154,0.1407,0,42128.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.24,11H 42M 8.25S,13.6452,4.56094,2.2154,0.142,0,42128.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.27,11H 42M 8.29200000000128S,13.6452,4.560926,2.2154,0.142,0,42128.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.301,11H 42M 8.33299999999872S,13.645,4.560926,2.2154,0.1432,0,42128.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.331,11H 42M 8.375S,13.645,4.560905,2.2154,0.1445,0,42128.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.36,11H 42M 8.41700000000128S,13.645,4.560884,2.2154,0.1445,0,42128.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.39,11H 42M 8.45799999999872S,13.6446,4.560856,2.2154,0.1458,0,42128.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.42,11H 42M 8.5S,13.6445,4.560849,2.2166,0.1445,0,42128.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.448,11H 42M 8.54200000000128S,13.6445,4.560863,2.2154,0.1445,0,42128.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.478,11H 42M 8.58299999999872S,13.6445,4.560849,2.2154,0.1445,0,42128.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.508,11H 42M 8.625S,13.6443,4.560814,2.2166,0.1445,0,42128.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.538,11H 42M 8.66700000000128S,13.6442,4.560793,2.2154,0.1445,0,42128.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.566,11H 42M 8.70799999999872S,13.6442,4.560835,2.2154,0.1432,0,42128.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.595,11H 42M 8.75S,13.6443,4.56087,2.2154,0.1432,0,42128.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.626,11H 42M 8.79200000000128S,13.6442,4.560821,2.2166,0.1432,0,42128.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.656,11H 42M 8.83299999999872S,13.6438,4.560821,2.2154,0.1432,0,42128.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.685,11H 42M 8.875S,13.6438,4.560807,2.2154,0.1432,0,42128.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.713,11H 42M 8.91700000000128S,13.6434,4.560723,2.2154,0.1432,0,42128.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.741,11H 42M 8.95799999999872S,13.6433,4.560702,2.2166,0.1445,0,42128.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.77,11H 42M 9S,13.6433,4.560695,2.2154,0.1445,0,42129,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.799,11H 42M 9.04200000000128S,13.6434,4.560716,2.2154,0.1445,0,42129.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.828,11H 42M 9.08299999999872S,13.6435,4.560709,2.2166,0.1458,0,42129.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.855,11H 42M 9.125S,13.6431,4.560695,2.2166,0.1458,0,42129.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.883,11H 42M 9.16700000000128S,13.6429,4.560695,2.2154,0.1458,0,42129.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.91,11H 42M 9.20799999999872S,13.6428,4.560632,2.2154,0.1458,0,42129.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.936,11H 42M 9.25S,13.6425,4.560597,2.2154,0.1458,0,42129.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.961,11H 42M 9.29200000000128S,13.6421,4.560548,2.2154,0.1458,0,42129.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
390.985,11H 42M 9.33299999999872S,13.6419,4.560534,2.2154,0.1471,0,42129.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.009,11H 42M 9.375S,13.6421,4.560548,2.2154,0.1483,0,42129.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.034,11H 42M 9.41700000000128S,13.6423,4.560597,2.2154,0.1483,0,42129.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.059,11H 42M 9.45799999999872S,13.6421,4.560548,2.2154,0.1496,0,42129.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.084,11H 42M 9.5S,13.6421,4.56059,2.2154,0.1496,0,42129.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.108,11H 42M 9.54200000000128S,13.6421,4.560625,2.2154,0.1509,0,42129.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.132,11H 42M 9.58299999999872S,13.6422,4.560611,2.2166,0.1509,0,42129.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.155,11H 42M 9.625S,13.6423,4.560639,2.2154,0.1496,0,42129.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.179,11H 42M 9.66700000000128S,13.6421,4.560611,2.2154,0.1509,0,42129.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.203,11H 42M 9.70799999999872S,13.6421,4.560604,2.2166,0.1509,0,42129.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.226,11H 42M 9.75S,13.6421,4.560583,2.2154,0.1509,0,42129.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.249,11H 42M 9.79200000000128S,13.6418,4.560555,2.2154,0.1509,0,42129.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.272,11H 42M 9.83299999999872S,13.6421,4.560597,2.2154,0.1509,0,42129.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.295,11H 42M 9.875S,13.6421,4.560611,2.2154,0.1509,0,42129.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.317,11H 42M 9.91700000000128S,13.6423,4.560583,2.2154,0.1522,0,42129.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.339,11H 42M 9.95799999999872S,13.6423,4.560646,2.2154,0.1522,0,42129.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.361,11H 42M 10S,13.6429,4.560688,2.2154,0.1509,0,42130,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.383,11H 42M 10.0420000000013S,13.643,4.560716,2.2154,0.1509,0,42130.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.405,11H 42M 10.0829999999987S,13.6431,4.560744,2.2154,0.1496,0,42130.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.426,11H 42M 10.125S,13.643,4.560709,2.2154,0.1483,0,42130.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
391.446,11H 42M 10.1670000000013S,13.6427,4.560632,2.2154,0.1471,0,42130.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
