 DD MMM YYYY HH:MM:SS   Latitude  Longitude       PrDM      T090C        FlC      Xmiss        Par      Sal00Sbeox0Mm/Kg
 03 Nov 2019 00:47:12  -21.02862  172.17878    233.645    19.2302     0.0206    89.3775 1.4466e-01    35.6666    177.847
 03 Nov 2019 00:47:13  -21.02862  172.17878    235.014    19.2227     0.0194    89.3824 1.3473e-01    35.6644    177.598
 03 Nov 2019 00:47:14  -21.02862  172.17878    236.560    19.1664     0.0196    89.3874 1.2223e-01    35.6588    178.130
 03 Nov 2019 00:47:15  -21.02862  172.17878    238.060    19.1187     0.0171    89.3834 1.1585e-01    35.6577    178.868
 03 Nov 2019 00:47:16  -21.02862  172.17878    238.995    19.0995     0.0158    89.3706 1.1646e-01    35.6579    178.819
 03 Nov 2019 00:47:17  -21.02862  172.17878    239.510    19.0910     0.0167    89.3844 1.1544e-01    35.6565    178.824
 03 Nov 2019 00:47:18  -21.02862  172.17878    240.027    19.0706     0.0174    89.3854 1.1292e-01    35.6553    178.601
 03 Nov 2019 00:47:19  -21.02862  172.17876    240.760    19.0564     0.0179    89.3874 1.1140e-01    35.6541    178.347
 03 Nov 2019 00:47:20  -21.02862  172.17876    241.713    19.0461     0.0190    89.3923 1.0677e-01    35.6539    178.662
 03 Nov 2019 00:47:21  -21.02860  172.17876    242.883    19.0315     0.0202    89.3805 1.0171e-01    35.6525    178.771
 03 Nov 2019 00:47:22  -21.02860  172.17876    244.204    19.0219     0.0194    89.3844 9.5876e-02    35.6523    178.909
 03 Nov 2019 00:47:23  -21.02860  172.17876    245.571    19.0024     0.0189    89.3923 9.1637e-02    35.6489    178.836
 03 Nov 2019 00:47:24  -21.02860  172.17876    246.858    18.9653     0.0182    89.3923 8.6689e-02    35.6472    178.683
 03 Nov 2019 00:47:25  -21.02862  172.17876    247.997    18.9445     0.0180    89.3933 8.1618e-02    35.6455    178.987
 03 Nov 2019 00:47:26  -21.02862  172.17876    248.946    18.9118     0.0182    89.3933 7.5754e-02    35.6414    179.115
 03 Nov 2019 00:47:27  -21.02862  172.17876    249.631    18.8784     0.0177    89.3952 7.2930e-02    35.6420    179.002
 03 Nov 2019 00:47:28  -21.02862  172.17874    250.062    18.8825     0.0171    89.3903 7.0530e-02    35.6429    179.001
 03 Nov 2019 00:47:29  -21.02860  172.17874    250.501    18.8428     0.0174    89.3923 6.6009e-02    35.6356    179.109
 03 Nov 2019 00:47:30  -21.02860  172.17874    251.233    18.8178     0.0174    89.4021 6.0546e-02    35.6366    179.246
 03 Nov 2019 00:47:31  -21.02860  172.17874    252.297    18.8161     0.0185    89.3903 5.2720e-02    35.6364    179.476
 03 Nov 2019 00:47:32  -21.02860  172.17874    253.454    18.8100     0.0185    89.3952 4.7446e-02    35.6356    179.088
 03 Nov 2019 00:47:33  -21.02860  172.17874    254.499    18.8023     0.0171    89.3952 4.3420e-02    35.6353    178.618
 03 Nov 2019 00:47:34  -21.02860  172.17874    255.522    18.7935     0.0165    89.3903 4.1366e-02    35.6340    178.695
 03 Nov 2019 00:47:35  -21.02860  172.17874    256.693    18.7353     0.0160    89.3952 3.8138e-02    35.6258    179.230
 03 Nov 2019 00:47:36  -21.02860  172.17874    258.022    18.6803     0.0163    89.3982 3.5125e-02    35.6269    179.496
 03 Nov 2019 00:47:37  -21.02860  172.17872    259.334    18.6740     0.0173    89.3982 3.2761e-02    35.6264    179.971
 03 Nov 2019 00:47:38  -21.02860  172.17872    260.516    18.6679     0.0194    89.4041 3.2034e-02    35.6256    180.138
 03 Nov 2019 00:47:39  -21.02862  172.17872    261.564    18.6514     0.0186    89.3962 3.0247e-02    35.6246    179.943
 03 Nov 2019 00:47:40  -21.02862  172.17872    262.326    18.6477     0.0178    89.4021 2.9309e-02    35.6265    179.699
 03 Nov 2019 00:47:41  -21.02862  172.17872    262.657    18.6808     0.0166    89.4021 3.0358e-02    35.6269    179.447
 03 Nov 2019 00:47:42  -21.02860  172.17872    262.876    18.6559     0.0161    89.4051 3.0152e-02    35.6237    179.439
 03 Nov 2019 00:47:43  -21.02860  172.17872    263.429    18.6135     0.0176    89.4061 3.0991e-02    35.6222    179.720
 03 Nov 2019 00:47:44  -21.02860  172.17872    264.508    18.5986     0.0181    89.4070 3.0300e-02    35.6223    179.365
 03 Nov 2019 00:47:45  -21.02860  172.17872    265.946    18.5860     0.0174    89.4129 2.8408e-02    35.6204    179.544
 03 Nov 2019 00:47:46  -21.02860  172.17872    267.500    18.5246     0.0164    89.4070 2.5340e-02    35.6152    180.192
 03 Nov 2019 00:47:47  -21.02860  172.17872    269.146    18.4708     0.0171    89.4110 2.0287e-02    35.6136    181.297
 03 Nov 2019 00:47:48  -21.02860  172.17872    270.394    18.4484     0.0164    89.4129 2.4200e-02    35.6131    181.104
 03 Nov 2019 00:47:49  -21.02860  172.17872    270.959    18.4660     0.0167    89.4169 2.2844e-02    35.6207    180.869
 03 Nov 2019 00:47:50  -21.02860  172.17870    271.298    18.4941     0.0172    89.4139 2.0462e-02    35.6102    181.131
 03 Nov 2019 00:47:51  -21.02860  172.17870    271.853    18.4082     0.0168    89.4070 1.9890e-02    35.6115    181.253
 03 Nov 2019 00:47:52  -21.02860  172.17870    272.665    18.3913     0.0173    89.4198 1.7874e-02    35.6090    180.953
 03 Nov 2019 00:47:53  -21.02860  172.17870    273.764    18.3823     0.0166    89.4139 1.7420e-02    35.6084    180.788
 03 Nov 2019 00:47:54  -21.02860  172.17870    275.123    18.3634     0.0156    89.4139 1.5013e-02    35.6070    181.158
 03 Nov 2019 00:47:55  -21.02860  172.17870    276.573    18.3572     0.0159    89.4179 1.2117e-02    35.6070    181.360
 03 Nov 2019 00:47:56  -21.02860  172.17870    277.921    18.3452     0.0168    89.4188 8.5961e-03    35.6046    181.299
 03 Nov 2019 00:47:57  -21.02860  172.17870    279.092    18.3149     0.0163    89.4169 8.6204e-03    35.6023    181.310
 03 Nov 2019 00:47:58  -21.02860  172.17870    280.116    18.2914     0.0169    89.4188 6.1453e-03    35.5995    181.531
 03 Nov 2019 00:47:59  -21.02860  172.17868    280.989    18.2359     0.0168    89.4169 6.5275e-03    35.5945    181.443
 03 Nov 2019 00:48:00  -21.02860  172.17868    281.770    18.2131     0.0158    89.4208 8.0150e-03    35.5934    181.264
 03 Nov 2019 00:48:01  -21.02860  172.17868    282.671    18.1609     0.0160    89.4198 2.8468e-03    35.5879    181.773
 03 Nov 2019 00:48:02  -21.02860  172.17868    283.790    18.0765     0.0162    89.4169 1.3966e-03    35.5775    182.273
 03 Nov 2019 00:48:03  -21.02860  172.17868    284.994    17.9760     0.0155    89.4238 1.3620e-03    35.5716    182.557
 03 Nov 2019 00:48:04  -21.02860  172.17868    286.014    17.9351     0.0165    89.4306 1.6336e-05    35.5711    183.168
 03 Nov 2019 00:48:05  -21.02860  172.17868    286.706    17.9182     0.0174    89.4297 6.4501e-04    35.5702    183.005
 03 Nov 2019 00:48:06  -21.02860  172.17868    287.217    17.8933     0.0182    89.4228 7.1008e-04    35.5653    182.368
 03 Nov 2019 00:48:07  -21.02860  172.17868    287.928    17.8504     0.0183    89.4228 3.0667e-04    35.5627    182.701
 03 Nov 2019 00:48:08  -21.02860  172.17866    289.016    17.7898     0.0165    89.4238 1.0000e-12    35.5523    183.264
 03 Nov 2019 00:48:09  -21.02860  172.17866    290.414    17.7053     0.0151    89.4257 7.5677e-05    35.5499    183.572
 03 Nov 2019 00:48:10  -21.02860  172.17866    291.926    17.6767     0.0140    89.4247 2.1140e-04    35.5495    183.594
 03 Nov 2019 00:48:11  -21.02860  172.17866    293.405    17.6547     0.0143    89.4267 8.1681e-06    35.5473    183.516
 03 Nov 2019 00:48:12  -21.02860  172.17866    294.741    17.6175     0.0148    89.4228 1.6946e-04    35.5427    183.846
 03 Nov 2019 00:48:13  -21.02860  172.17866    295.931    17.5521     0.0160    89.4228 8.1681e-06    35.5375    184.618
 03 Nov 2019 00:48:14  -21.02860  172.17866    296.985    17.5113     0.0180    89.4277 1.0000e-12    35.5373    185.209
 03 Nov 2019 00:48:15  -21.02860  172.17866    297.723    17.5002     0.0173    89.4297 2.0420e-05    35.5392    184.984
 03 Nov 2019 00:48:16  -21.02860  172.17866    298.125    17.5412     0.0173    89.4178 2.6689e-04    35.5427    184.570
 03 Nov 2019 00:48:17  -21.02862  172.17866    298.496    17.5130     0.0165    89.4306 1.0000e-12    35.5360    184.531
 03 Nov 2019 00:48:18  -21.02860  172.17866    299.153    17.4359     0.0163    89.4306 2.0441e-04    35.5347    184.903
 03 Nov 2019 00:48:19  -21.02860  172.17866    300.146    17.3737     0.0153    89.4306 8.1681e-06    35.5306    185.200
 03 Nov 2019 00:48:20  -21.02860  172.17864    301.328    17.3193     0.0153    89.4365 6.5938e-05    35.5244    185.214
 03 Nov 2019 00:48:21  -21.02860  172.17864    302.599    17.2872     0.0149    89.4346 8.1681e-06    35.5227    185.191
 03 Nov 2019 00:48:22  -21.02860  172.17864    304.007    17.2550     0.0134    89.4326 1.0000e-12    35.5199    185.608
 03 Nov 2019 00:48:23  -21.02860  172.17864    305.541    17.2318     0.0135    89.4375 4.0840e-06    35.5171    186.027
 03 Nov 2019 00:48:24  -21.02860  172.17864    307.072    17.1623     0.0151    89.4405 1.0000e-12    35.5080    186.580
 03 Nov 2019 00:48:25  -21.02860  172.17864    308.248    17.1184     0.0148    89.4415 4.0840e-06    35.5076    186.748
 03 Nov 2019 00:48:26  -21.02860  172.17864    308.875    17.1329     0.0146    89.4395 1.2252e-05    35.5150    186.435
 03 Nov 2019 00:48:27  -21.02860  172.17864    309.317    17.1584     0.0154    89.4444 4.0840e-06    35.5013    185.901
 03 Nov 2019 00:48:28  -21.02860  172.17864    309.891    17.1015     0.0151    89.4365 4.0840e-06    35.5044    186.362
 03 Nov 2019 00:48:29  -21.02860  172.17864    310.645    17.0777     0.0141    89.4464 1.0000e-12    35.5042    186.598
 03 Nov 2019 00:48:30  -21.02860  172.17862    311.533    17.0744     0.0148    89.4395 1.0000e-12    35.5048    185.973
 03 Nov 2019 00:48:31  -21.02860  172.17862    312.523    17.0697     0.0155    89.4297 1.6336e-05    35.5038    185.584
 03 Nov 2019 00:48:32  -21.02860  172.17862    313.641    17.0186     0.0160    89.4424 8.1681e-06    35.4937    185.432
 03 Nov 2019 00:48:33  -21.02860  172.17862    314.907    16.9750     0.0167    89.4415 1.0000e-12    35.4876    185.590
 03 Nov 2019 00:48:34  -21.02860  172.17862    316.312    16.9149     0.0165    89.4346 4.0840e-06    35.4794    185.719
 03 Nov 2019 00:48:35  -21.02860  172.17862    317.775    16.8864     0.0165    89.4464 8.1681e-06    35.4777    185.757
 03 Nov 2019 00:48:36  -21.02860  172.17862    318.997    16.8594     0.0170    89.4464 8.1681e-06    35.4731    186.281
 03 Nov 2019 00:48:37  -21.02860  172.17860    319.751    16.8441     0.0176    89.4385 8.1681e-06    35.4726    186.154
 03 Nov 2019 00:48:38  -21.02860  172.17860    320.316    16.8349     0.0174    89.4415 1.2252e-05    35.4711    186.070
 03 Nov 2019 00:48:39  -21.02860  172.17860    320.995    16.8149     0.0156    89.4424 4.0840e-06    35.4681    186.176
 03 Nov 2019 00:48:40  -21.02860  172.17860    321.816    16.8010     0.0140    89.4483 1.6336e-05    35.4676    186.368
 03 Nov 2019 00:48:41  -21.02860  172.17860    322.723    16.7956     0.0126    89.4464 8.1681e-06    35.4668    186.171
 03 Nov 2019 00:48:42  -21.02860  172.17860    323.677    16.7881     0.0138    89.4405 1.6336e-05    35.4653    186.081
 03 Nov 2019 00:48:43  -21.02860  172.17858    324.758    16.7722     0.0137    89.4395 1.2252e-05    35.4631    185.884
 03 Nov 2019 00:48:44  -21.02860  172.17858    326.069    16.7580     0.0121    89.4444 4.0840e-06    35.4610    185.613
 03 Nov 2019 00:48:45  -21.02860  172.17858    327.467    16.7227     0.0123    89.4424 8.1681e-06    35.4547    185.813
 03 Nov 2019 00:48:46  -21.02860  172.17858    328.533    16.6852     0.0155    89.4464 4.0840e-06    35.4506    185.824
 03 Nov 2019 00:48:47  -21.02860  172.17858    329.133    16.6582     0.0157    89.4523 8.1681e-06    35.4502    185.566
 03 Nov 2019 00:48:48  -21.02860  172.17858    329.767    16.6280     0.0158    89.4444 8.1681e-06    35.4421    185.209
 03 Nov 2019 00:48:49  -21.02860  172.17858    330.822    16.5839     0.0150    89.4444 4.0840e-06    35.4362    185.796
 03 Nov 2019 00:48:50  -21.02860  172.17858    332.267    16.5342     0.0151    89.4415 4.0840e-06    35.4302    186.495
 03 Nov 2019 00:48:51  -21.02860  172.17856    333.765    16.4780     0.0152    89.4474 8.1681e-06    35.4237    186.530
 03 Nov 2019 00:48:52  -21.02860  172.17856    334.567    16.4991     0.0151    89.4415 4.0840e-06    35.4355    185.794
 03 Nov 2019 00:48:53  -21.02860  172.17856    334.884    16.5399     0.0140    89.4483 4.0840e-06    35.4313    185.529
 03 Nov 2019 00:48:54  -21.02860  172.17856    335.395    16.4677     0.0142    89.4523 1.0000e-12    35.4197    185.156
 03 Nov 2019 00:48:55  -21.02860  172.17856    336.291    16.4208     0.0136    89.4483 8.1681e-06    35.4190    185.475
 03 Nov 2019 00:48:56  -21.02860  172.17856    337.392    16.3686     0.0130    89.4474 4.0840e-06    35.4096    185.503
 03 Nov 2019 00:48:57  -21.02860  172.17856    338.649    16.3200     0.0131    89.4503 4.0840e-06    35.4078    185.455
 03 Nov 2019 00:48:58  -21.02858  172.17854    340.078    16.2896     0.0130    89.4493 4.0840e-06    35.4014    185.601
 03 Nov 2019 00:48:59  -21.02858  172.17854    341.621    16.2648     0.0136    89.4474 1.0000e-12    35.3998    186.442
 03 Nov 2019 00:49:00  -21.02858  172.17854    342.828    16.2518     0.0150    89.4523 8.1681e-06    35.4028    186.540
 03 Nov 2019 00:49:01  -21.02860  172.17854    343.248    16.3011     0.0147    89.4474 8.1681e-06    35.4039    185.976
 03 Nov 2019 00:49:02  -21.02860  172.17854    343.457    16.2855     0.0150    89.4483 1.0000e-12    35.4027    185.761
 03 Nov 2019 00:49:03  -21.02858  172.17854    344.012    16.2451     0.0157    89.4513 4.0840e-06    35.3949    185.623
 03 Nov 2019 00:49:04  -21.02858  172.17854    344.959    16.2226     0.0155    89.4474 4.0840e-06    35.3956    186.005
 03 Nov 2019 00:49:05  -21.02858  172.17854    346.256    16.2144     0.0155    89.4523 4.0840e-06    35.3948    186.111
 03 Nov 2019 00:49:06  -21.02858  172.17852    347.799    16.2063     0.0149    89.4493 1.0000e-12    35.3949    186.248
 03 Nov 2019 00:49:07  -21.02858  172.17852    349.344    16.2024     0.0144    89.4562 4.0840e-06    35.3946    186.368
 03 Nov 2019 00:49:08  -21.02858  172.17852    350.424    16.1977     0.0147    89.4562 4.0840e-06    35.3940    186.231
 03 Nov 2019 00:49:09  -21.02858  172.17852    351.034    16.1966     0.0140    89.4542 8.1681e-06    35.3941    186.333
 03 Nov 2019 00:49:10  -21.02858  172.17852    351.663    16.1915     0.0151    89.4562 1.0000e-12    35.3923    186.080
 03 Nov 2019 00:49:11  -21.02858  172.17852    352.534    16.1693     0.0142    89.4552 1.0000e-12    35.3896    185.867
 03 Nov 2019 00:49:12  -21.02858  172.17852    353.590    16.1448     0.0147    89.4523 4.0840e-06    35.3864    186.461
 03 Nov 2019 00:49:13  -21.02858  172.17852    354.780    16.1226     0.0149    89.4493 1.0000e-12    35.3844    186.490
 03 Nov 2019 00:49:14  -21.02858  172.17850    355.986    16.1139     0.0134    89.4562 4.0840e-06    35.3836    186.502
 03 Nov 2019 00:49:15  -21.02858  172.17850    357.024    16.1113     0.0133    89.4493 4.0840e-06    35.3832    186.233
 03 Nov 2019 00:49:16  -21.02858  172.17850    357.820    16.1019     0.0137    89.4483 4.0840e-06    35.3811    185.776
 03 Nov 2019 00:49:17  -21.02858  172.17850    358.565    16.0620     0.0128    89.4523 1.6336e-05    35.3718    185.542
 03 Nov 2019 00:49:18  -21.02856  172.17850    359.380    16.0038     0.0123    89.4592 1.2252e-05    35.3668    185.142
 03 Nov 2019 00:49:19  -21.02856  172.17850    360.244    15.9809     0.0143    89.4562 4.0840e-06    35.3631    184.459
 03 Nov 2019 00:49:20  -21.02856  172.17850    361.190    15.9059     0.0147    89.4513 4.0840e-06    35.3461    183.873
 03 Nov 2019 00:49:21  -21.02856  172.17850    362.341    15.7713     0.0154    89.4542 8.1681e-06    35.3257    184.210
 03 Nov 2019 00:49:22  -21.02856  172.17848    363.763    15.5773     0.0136    89.4582 1.2252e-05    35.3055    185.276
 03 Nov 2019 00:49:23  -21.02856  172.17848    365.338    15.4793     0.0132    89.4552 1.2252e-05    35.2937    187.341
 03 Nov 2019 00:49:24  -21.02856  172.17850    366.692    15.3807     0.0134    89.4513 8.1681e-06    35.2790    186.356
 03 Nov 2019 00:49:25  -21.02856  172.17848    367.353    15.4950     0.0132    89.4542 8.1681e-06    35.3151    184.138
 03 Nov 2019 00:49:26  -21.02856  172.17848    367.667    15.5347     0.0132    89.4621 4.0840e-06    35.2941    184.131
 03 Nov 2019 00:49:27  -21.02856  172.17848    368.181    15.3236     0.0136    89.4533 1.2252e-05    35.2657    185.562
 03 Nov 2019 00:49:28  -21.02856  172.17848    369.087    15.2421     0.0135    89.4592 1.2252e-05    35.2656    185.851
 03 Nov 2019 00:49:29  -21.02856  172.17848    370.274    15.2242     0.0128    89.4631 8.1681e-06    35.2621    185.944
 03 Nov 2019 00:49:30  -21.02856  172.17848    371.550    15.2075     0.0128    89.4542 4.0840e-06    35.2608    185.610
 03 Nov 2019 00:49:31  -21.02856  172.17848    372.733    15.1872     0.0133    89.4651 4.0840e-06    35.2562    185.204
 03 Nov 2019 00:49:32  -21.02854  172.17848    373.759    15.1537     0.0125    89.4641 4.0840e-06    35.2515    184.935
 03 Nov 2019 00:49:33  -21.02854  172.17848    374.617    15.0853     0.0113    89.4660 1.0000e-12    35.2402    185.421
 03 Nov 2019 00:49:34  -21.02854  172.17846    375.412    15.0404     0.0113    89.4641 8.1681e-06    35.2372    185.450
