pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,frame,frale_syn,sn,counter,counter_down,v_main,q_asummary,numerici_qa,hex_qa,beta700_wave,chl_lo_gain,chl_5_volt,chl_ltc,chl_raw,chl_micro_l,chl_hi_gain,chl_em_wave,chl_lo_gain_2,chl_5_volt_2,chl_ltc_2,chl_raw_2,chl_micro_l_2,chl_hi_gain_2,chl_em_wave_2,fdom_lo_gain,chl_5_volt_3,date,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
19.862519999999435,14H 39M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49155,ECOV2-B00206,ECOV2-B,00206,2578,0,13.84,1,1112222211111111,00005540,700,65,54266,29072,233,233,233,695,66,54279,28238,249,249,249,695,71,54236,18 1 2021,161,162,59,534,139,157,60,541,18,1,2021
19.19039899999969,14H 39M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49156,ECOV2-B00206,ECOV2-B,00206,2579,0,13.84,1,1112222211111111,00005540,700,65,54267,29071,231,231,231,695,66,54281,28237,250,250,250,695,70,54238,18 1 2021,166,169,57,534,143,162,58,541,18,1,2021
18.190482999999055,14H 39M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49157,ECOV2-B00206,ECOV2-B,00206,2580,0,13.83,1,1112222211111111,00005540,700,66,54265,29069,231,231,231,695,66,54279,28233,249,249,249,695,71,54236,18 1 2021,155,165,59,534,144,163,59,541,18,1,2021
16.738490999999083,14H 39M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49158,ECOV2-B00206,ECOV2-B,00206,2581,0,13.83,1,1112222211111111,00005540,700,65,54267,29067,224,224,224,695,64,54280,28232,237,237,237,695,71,54236,18 1 2021,161,169,53,534,141,160,57,541,18,1,2021
15.527789999999353,14H 39M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49159,ECOV2-B00206,ECOV2-B,00206,2582,0,13.84,1,1112222211111111,00005540,700,65,54266,29062,234,234,234,695,64,54281,28246,237,237,237,695,70,54235,18 1 2021,NA,NA,NA,NA,143,163,59,542,18,1,2021
15.527789999999353,14H 39M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49159,ECOV2-B00206,ECOV2-B,00206,2583,0,13.84,1,1112222211111111,00005540,700,65,54266,29068,250,250,250,695,66,54280,28247,254,254,254,695,71,54235,18 1 2021,NA,NA,NA,NA,143,163,59,542,18,1,2021
14.6365779999995,14H 39M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49160,ECOV2-B00206,ECOV2-B,00206,2584,0,13.83,1,1112222211111111,00005540,700,67,54266,29067,247,247,247,695,65,54279,28233,248,248,248,695,70,54237,18 1 2021,164,163,53,534,146,165,59,542,18,1,2021
13.570111999999149,14H 39M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49161,ECOV2-B00206,ECOV2-B,00206,2585,0,13.84,1,1112222211111111,00005540,700,66,54266,29066,232,232,232,695,65,54281,28236,239,239,239,695,71,54236,18 1 2021,165,160,51,534,151,170,59,541,18,1,2021
12.19470099999909,14H 39M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49162,ECOV2-B00206,ECOV2-B,00206,2586,0,13.83,1,1112222211111111,00005540,700,65,54267,29071,228,228,228,695,65,54281,28231,241,241,241,695,71,54237,18 1 2021,157,180,49,534,141,163,61,541,18,1,2021
10.971596999999333,14H 39M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49163,ECOV2-B00206,ECOV2-B,00206,2587,0,13.84,1,1112222211111111,00005540,700,66,54266,29068,235,235,235,695,65,54280,28237,240,240,240,695,70,54236,18 1 2021,159,170,53,534,144,161,59,541,18,1,2021
10.26099499999974,14H 39M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49164,ECOV2-B00206,ECOV2-B,00206,2588,0,13.84,1,1112222211111111,00005540,700,65,54266,29067,228,228,228,695,66,54280,28228,248,248,248,695,70,54238,18 1 2021,165,163,53,534,143,166,58,541,18,1,2021
10.138898000000088,14H 39M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49165,ECOV2-B00206,ECOV2-B,00206,2589,0,13.84,1,1112222211111111,00005540,700,64,54266,29051,218,218,218,695,64,54281,28242,231,231,231,695,69,54235,18 1 2021,159,178,52,534,141,161,61,542,18,1,2021
10.185722999999976,14H 39M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49166,ECOV2-B00206,ECOV2-B,00206,2590,0,13.84,1,1112222211111111,00005540,700,66,54266,29060,235,235,235,695,64,54279,28237,249,249,249,695,72,54237,18 1 2021,160,165,49,534,140,159,60,541,18,1,2021
10.305023000000167,14H 39M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49167,ECOV2-B00206,ECOV2-B,00206,2591,0,13.84,1,1112222211111111,00005540,700,66,54265,29065,237,237,237,695,66,54279,28233,245,245,245,695,70,54236,18 1 2021,165,163,54,534,139,161,58,542,18,1,2021
10.449235000000021,14H 39M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49168,ECOV2-B00206,ECOV2-B,00206,2592,0,13.84,1,1112222211111111,00005540,700,65,54265,29069,231,231,231,695,66,54279,28238,232,232,232,695,72,54235,18 1 2021,159,173,53,534,140,163,59,542,18,1,2021
10.394101999999911,14H 39M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49169,ECOV2-B00206,ECOV2-B,00206,2593,0,13.83,1,1112222211111111,00005540,700,65,54266,29065,230,230,230,695,66,54281,28228,240,240,240,695,70,54234,18 1 2021,162,171,55,534,141,158,57,542,18,1,2021
10.359260000000038,14H 39M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49170,ECOV2-B00206,ECOV2-B,00206,2594,0,13.84,1,1112222211111111,00005540,700,65,54265,29069,232,232,232,695,66,54279,28233,248,248,248,695,70,54235,18 1 2021,162,168,53,534,139,158,59,541,18,1,2021
10.31453899999991,14H 39M 31S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49171,ECOV2-B00206,ECOV2-B,00206,2595,0,13.84,1,1112222211111111,00005540,700,64,54266,29070,214,214,214,695,65,54279,28237,223,223,223,695,70,54236,18 1 2021,152,168,52,534,136,156,61,541,18,1,2021
10.112060999999834,14H 39M 32S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49172,ECOV2-B00206,ECOV2-B,00206,2596,0,13.84,1,1112222211111111,00005540,700,64,54264,29060,224,224,224,695,65,54280,28235,236,236,236,695,70,54235,18 1 2021,154,163,52,534,134,156,60,541,18,1,2021
10.129191000000173,14H 39M 33S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49173,ECOV2-B00206,ECOV2-B,00206,2597,0,13.83,1,1112222211111111,00005540,700,65,54266,29062,219,219,219,695,65,54280,28234,233,233,233,695,72,54235,18 1 2021,148,162,53,534,131,153,58,542,18,1,2021
10.371015000000138,14H 39M 34S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49174,ECOV2-B00206,ECOV2-B,00206,2598,0,13.84,1,1112222211111111,00005540,700,63,54264,29076,211,211,211,695,64,54279,28237,222,222,222,695,71,54235,18 1 2021,162,164,54,534,138,153,58,542,18,1,2021
10.349480999999846,14H 39M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49175,ECOV2-B00206,ECOV2-B,00206,2599,0,13.84,1,1112222211111111,00005540,700,66,54266,29071,239,239,239,695,65,54280,28226,242,242,242,695,71,54236,18 1 2021,NA,NA,NA,NA,149,168,59,542,18,1,2021
10.349480999999846,14H 39M 35S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49175,ECOV2-B00206,ECOV2-B,00206,2600,0,13.84,1,1112222211111111,00005540,700,66,54265,29064,246,246,246,695,65,54281,28235,248,248,248,695,70,54235,18 1 2021,NA,NA,NA,NA,149,168,59,542,18,1,2021
10.219890999999981,14H 39M 36S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49176,ECOV2-B00206,ECOV2-B,00206,2601,0,13.84,1,1112222211111111,00005540,700,64,54266,29071,211,211,211,695,64,54281,28246,223,223,223,695,70,54236,18 1 2021,165,164,55,534,148,167,56,541,18,1,2021
10.324267000000145,14H 39M 37S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49177,ECOV2-B00206,ECOV2-B,00206,2602,0,13.83,1,1112222211111111,00005540,700,63,54263,29066,206,206,206,695,64,54277,28219,213,213,213,695,71,54233,18 1 2021,149,165,55,534,137,154,59,542,18,1,2021
10.298060999999834,14H 39M 38S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49178,ECOV2-B00206,ECOV2-B,00206,2603,0,13.84,1,1112222211111111,00005540,700,64,54263,29071,211,211,211,695,65,54277,28219,223,223,223,695,72,54233,18 1 2021,146,161,56,534,134,153,59,542,18,1,2021
10.078656999999883,14H 39M 39S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49179,ECOV2-B00206,ECOV2-B,00206,2604,0,13.83,1,1112222211111111,00005540,700,64,54265,29074,211,211,211,695,65,54279,28238,222,222,222,695,71,54236,18 1 2021,143,158,55,534,131,156,61,542,18,1,2021
9.982142999999988,14H 39M 40S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49180,ECOV2-B00206,ECOV2-B,00206,2605,0,13.84,1,1112222211111111,00005540,700,61,54265,29068,187,187,187,695,62,54279,28226,195,195,195,695,71,54236,18 1 2021,136,158,58,534,127,150,59,541,18,1,2021
10.094351000000149,14H 39M 41S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49181,ECOV2-B00206,ECOV2-B,00206,2606,0,13.84,1,1112222211111111,00005540,700,61,54266,29059,175,175,175,695,62,54279,28239,185,185,185,695,70,54235,18 1 2021,127,163,56,534,124,141,63,542,18,1,2021
10.306074000000123,14H 39M 42S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49182,ECOV2-B00206,ECOV2-B,00206,2607,0,13.84,1,1112222211111111,00005540,700,60,54265,29079,172,172,172,695,62,54279,28229,179,179,179,695,71,54236,18 1 2021,124,165,57,534,124,137,63,542,18,1,2021
10.255203999999823,14H 39M 43S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49183,ECOV2-B00206,ECOV2-B,00206,2608,0,13.84,1,1112222211111111,00005540,700,62,54265,29075,181,181,181,695,61,54280,28237,187,187,187,695,70,54235,18 1 2021,127,165,59,534,122,139,63,541,18,1,2021
10.113621999999989,14H 39M 44S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49184,ECOV2-B00206,ECOV2-B,00206,2609,0,13.84,1,1112222211111111,00005540,700,64,54265,29066,199,199,199,695,64,54278,28234,210,210,210,695,70,54236,18 1 2021,148,160,57,534,140,155,65,541,18,1,2021
10.189923000000105,14H 39M 45S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49185,ECOV2-B00206,ECOV2-B,00206,2610,0,13.84,1,1112222211111111,00005540,700,60,54263,29067,179,179,179,695,63,54279,28236,185,185,185,695,71,54235,18 1 2021,131,186,57,534,126,142,62,541,18,1,2021
10.222151999999944,14H 39M 46S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49186,ECOV2-B00206,ECOV2-B,00206,2611,0,13.84,1,1112222211111111,00005540,700,59,54263,29060,165,165,165,695,60,54279,28224,171,171,171,695,71,54234,18 1 2021,138,168,56,534,119,135,60,541,18,1,2021
10.166974999999983,14H 39M 47S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49187,ECOV2-B00206,ECOV2-B,00206,2612,0,13.84,1,1112222211111111,00005540,700,59,54265,29063,164,164,164,695,61,54280,28232,168,168,168,695,70,54236,18 1 2021,131,178,53,534,119,134,61,542,18,1,2021
10.110714999999946,14H 39M 48S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49188,ECOV2-B00206,ECOV2-B,00206,2613,0,13.83,1,1112222211111111,00005540,700,60,54265,29053,166,166,166,695,60,54280,28241,170,170,170,695,71,54236,18 1 2021,123,177,50,534,118,129,56,541,18,1,2021
10.28256800000026,14H 39M 49S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49189,ECOV2-B00206,ECOV2-B,00206,2614,0,13.84,1,1112222211111111,00005540,700,60,54266,29061,166,166,166,695,61,54281,28236,172,172,172,695,70,54236,18 1 2021,126,179,50,534,119,130,57,541,18,1,2021
10.459243999999977,14H 39M 50S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49190,ECOV2-B00206,ECOV2-B,00206,2615,0,13.83,1,1112222211111111,00005540,700,60,54264,29055,163,163,163,695,60,54279,28227,173,173,173,695,69,54234,18 1 2021,121,171,52,534,123,130,60,541,18,1,2021
10.16534899999966,14H 39M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49191,ECOV2-B00206,ECOV2-B,00206,2616,0,13.84,1,1112222211111111,00005540,700,61,54266,29063,166,166,166,695,61,54280,28231,176,176,176,695,71,54235,18 1 2021,NA,NA,NA,NA,119,133,57,542,18,1,2021
10.16534899999966,14H 39M 51S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49191,ECOV2-B00206,ECOV2-B,00206,2617,0,13.83,1,1112222211111111,00005540,700,60,54266,29059,163,163,163,695,61,54281,28233,176,176,176,695,70,54236,18 1 2021,NA,NA,NA,NA,119,133,57,542,18,1,2021
9.955806000000054,14H 39M 52S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49192,ECOV2-B00206,ECOV2-B,00206,2618,0,13.84,1,1112222211111111,00005540,700,62,54265,29059,184,184,184,695,61,54280,28231,182,182,182,695,71,54236,18 1 2021,125,167,51,534,123,136,58,542,18,1,2021
10.136107000000171,14H 39M 53S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49193,ECOV2-B00206,ECOV2-B,00206,2619,0,13.84,1,1112222211111111,00005540,700,60,54266,29068,164,164,164,695,62,54280,28239,176,176,176,695,70,54237,18 1 2021,130,163,49,534,125,134,60,542,18,1,2021
10.218151999999943,14H 39M 54S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49194,ECOV2-B00206,ECOV2-B,00206,2620,0,13.84,1,1112222211111111,00005540,700,59,54265,29062,163,163,163,695,61,54279,28240,174,174,174,695,71,54235,18 1 2021,124,171,52,534,121,129,58,541,18,1,2021
10.189025000000017,14H 39M 55S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49195,ECOV2-B00206,ECOV2-B,00206,2621,0,13.84,1,1112222211111111,00005540,700,61,54266,29062,173,173,173,695,61,54281,28225,179,179,179,695,71,54237,18 1 2021,122,170,52,534,120,130,57,541,18,1,2021
10.330208000000159,14H 39M 56S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49196,ECOV2-B00206,ECOV2-B,00206,2622,0,13.83,1,1112222211111111,00005540,700,59,54264,29066,160,160,160,695,60,54281,28231,170,170,170,695,70,54236,18 1 2021,130,209,49,534,124,134,57,542,18,1,2021
10.422949999999968,14H 39M 57S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49197,ECOV2-B00206,ECOV2-B,00206,2623,0,13.84,1,1112222211111111,00005540,700,60,54261,29089,160,160,160,695,60,54280,28254,170,170,170,695,70,54236,18 1 2021,122,171,58,534,118,129,56,542,18,1,2021
10.094214999999625,14H 39M 58S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49198,ECOV2-B00206,ECOV2-B,00206,2624,0,13.83,1,1112222211111111,00005540,700,60,54263,29061,166,166,166,695,60,54279,28248,171,171,171,695,69,54236,18 1 2021,127,179,52,534,120,128,53,542,18,1,2021
9.796285999999977,14H 39M 59S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49199,ECOV2-B00206,ECOV2-B,00206,2625,0,13.84,1,1112222211111111,00005540,700,61,54265,29066,165,165,165,695,60,54280,28229,170,170,170,695,71,54235,18 1 2021,123,167,47,534,125,130,57,541,18,1,2021
10.070197000000356,14H 40M 0S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49200,ECOV2-B00206,ECOV2-B,00206,2626,0,13.83,1,1112222211111111,00005540,700,59,54265,29060,171,171,171,695,62,54280,28233,179,179,179,695,71,54236,18 1 2021,124,164,54,534,123,132,59,542,18,1,2021
10.312512999999969,14H 40M 1S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49201,ECOV2-B00206,ECOV2-B,00206,2627,0,13.84,1,1112222211111111,00005540,700,60,54264,29061,161,161,161,695,60,54279,28227,170,170,170,695,72,54235,18 1 2021,125,177,55,534,122,131,55,542,18,1,2021
10.131094999999805,14H 40M 2S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49202,ECOV2-B00206,ECOV2-B,00206,2628,0,13.84,1,1112222211111111,00005540,700,60,54265,29055,166,166,166,695,61,54279,28232,175,175,175,695,70,54236,18 1 2021,127,173,62,534,123,135,59,541,18,1,2021
10.106914000000149,14H 40M 3S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49203,ECOV2-B00206,ECOV2-B,00206,2629,0,13.84,1,1112222211111111,00005540,700,59,54265,29065,171,171,171,695,61,54281,28237,173,173,173,695,69,54236,18 1 2021,122,177,62,534,119,131,58,542,18,1,2021
10.240361000000027,14H 40M 4S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49204,ECOV2-B00206,ECOV2-B,00206,2630,0,13.84,1,1112222211111111,00005540,700,60,54267,29058,171,171,171,695,60,54280,28240,175,175,175,695,72,54237,18 1 2021,122,173,60,534,118,132,59,541,18,1,2021
10.102657999999806,14H 40M 5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49205,ECOV2-B00206,ECOV2-B,00206,2631,0,13.84,1,1112222211111111,00005540,700,59,54266,29064,166,166,166,695,61,54280,28226,183,183,183,695,72,54235,18 1 2021,126,161,60,534,119,132,59,541,18,1,2021
10.10544300000018,14H 40M 6S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49206,ECOV2-B00206,ECOV2-B,00206,2632,0,13.84,1,1112222211111111,00005540,700,60,54265,29067,167,167,167,695,60,54280,28224,173,173,173,695,71,54236,18 1 2021,126,157,59,534,119,131,58,542,18,1,2021
10.203487999999954,14H 40M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49207,ECOV2-B00206,ECOV2-B,00206,2633,0,13.83,1,1112222211111111,00005540,700,60,54265,29059,171,171,171,695,61,54279,28223,169,169,169,695,69,54235,18 1 2021,NA,NA,NA,NA,123,136,59,542,18,1,2021
10.203487999999954,14H 40M 7S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49207,ECOV2-B00206,ECOV2-B,00206,2634,0,13.84,1,1112222211111111,00005540,700,61,54265,29062,168,168,168,695,60,54279,28228,174,174,174,695,71,54236,18 1 2021,NA,NA,NA,NA,123,136,59,542,18,1,2021
10.108042999999926,14H 40M 8S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49208,ECOV2-B00206,ECOV2-B,00206,2635,0,13.83,1,1112222211111111,00005540,700,60,54265,29074,164,164,164,695,60,54280,28248,165,165,165,695,71,54237,18 1 2021,124,162,56,534,125,134,58,542,18,1,2021
10.243207000000234,14H 40M 9S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49209,ECOV2-B00206,ECOV2-B,00206,2636,0,13.83,1,1112222211111111,00005540,700,60,54261,29076,170,170,170,695,61,54278,28255,172,172,172,695,71,54237,18 1 2021,123,163,52,534,122,130,57,542,18,1,2021
10.315320999999873,14H 40M 10S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49210,ECOV2-B00206,ECOV2-B,00206,2637,0,13.83,1,1112222211111111,00005540,700,60,54267,29064,170,170,170,695,59,54281,28238,174,174,174,695,71,54236,18 1 2021,127,163,51,534,131,142,56,541,18,1,2021
10.110068999999866,14H 40M 11S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49211,ECOV2-B00206,ECOV2-B,00206,2638,0,13.84,1,1112222211111111,00005540,700,60,54264,29075,167,167,167,695,61,54280,28254,172,172,172,695,70,54238,18 1 2021,129,168,50,534,120,133,61,542,18,1,2021
10.088192000000097,14H 40M 12S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49212,ECOV2-B00206,ECOV2-B,00206,2639,0,13.84,1,1112222211111111,00005540,700,60,54260,29089,167,167,167,695,61,54279,28268,175,175,175,695,70,54236,18 1 2021,124,170,57,534,121,132,60,541,18,1,2021
10.150058999999986,14H 40M 13S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49213,ECOV2-B00206,ECOV2-B,00206,2640,0,13.84,1,1112222211111111,00005540,700,60,54265,29064,174,174,174,695,60,54279,28239,177,177,177,695,71,54236,18 1 2021,123,171,55,534,121,133,58,541,18,1,2021
10.185327000000056,14H 40M 14S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49214,ECOV2-B00206,ECOV2-B,00206,2641,0,13.83,1,1112222211111111,00005540,700,60,54262,29080,169,169,169,695,62,54279,28261,179,179,179,695,71,54237,18 1 2021,123,180,52,534,123,131,59,542,18,1,2021
10.290041000000079,14H 40M 15S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49215,ECOV2-B00206,ECOV2-B,00206,2642,0,13.83,1,1112222211111111,00005540,700,59,54258,29096,162,162,162,695,62,54277,28242,168,168,168,695,55,54235,18 1 2021,118,174,49,534,121,132,58,542,18,1,2021
10.188052999999805,14H 40M 16S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49216,ECOV2-B00206,ECOV2-B,00206,2643,0,13.84,1,1112222211111111,00005540,700,60,54259,29109,163,163,163,695,59,54278,28213,168,168,168,695,50,54236,18 1 2021,123,174,58,534,123,131,59,541,18,1,2021
10.050899000000012,14H 40M 17S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49217,ECOV2-B00206,ECOV2-B,00206,2644,0,13.83,1,1112222211111111,00005540,700,60,54259,29105,173,173,173,695,60,54279,28220,177,177,177,695,55,54236,18 1 2021,124,158,61,534,125,136,59,541,18,1,2021
10.180872000000148,14H 40M 18S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49218,ECOV2-B00206,ECOV2-B,00206,2645,0,13.84,1,1112222211111111,00005540,700,61,54267,29068,169,169,169,695,60,54280,28225,177,177,177,695,72,54237,18 1 2021,124,173,57,534,125,131,57,542,18,1,2021
10.375360000000102,14H 40M 19S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49219,ECOV2-B00206,ECOV2-B,00206,2646,0,13.83,1,1112222211111111,00005540,700,59,54258,29111,164,164,164,695,61,54278,28220,169,169,169,695,50,54236,18 1 2021,128,181,58,534,127,133,60,542,18,1,2021
10.33894299999986,14H 40M 20S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49220,ECOV2-B00206,ECOV2-B,00206,2647,0,13.84,1,1112222211111111,00005540,700,61,54258,29113,166,166,166,695,60,54278,28229,182,182,182,695,50,54236,18 1 2021,123,170,54,534,123,132,58,541,18,1,2021
10.059943999999785,14H 40M 21S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49221,ECOV2-B00206,ECOV2-B,00206,2648,0,13.84,1,1112222211111111,00005540,700,61,54264,29066,167,167,167,695,60,54280,28243,175,175,175,695,69,54236,18 1 2021,123,180,54,534,122,133,58,541,18,1,2021
9.97402400000009,14H 40M 22S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49222,ECOV2-B00206,ECOV2-B,00206,2649,0,13.83,1,1112222211111111,00005540,700,59,54259,29094,163,163,163,695,58,54278,28232,166,166,166,695,56,54236,18 1 2021,121,178,53,534,125,131,58,542,18,1,2021
10.150847000000132,14H 40M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49223,ECOV2-B00206,ECOV2-B,00206,2650,0,13.84,1,1112222211111111,00005540,700,60,54258,29110,165,165,165,695,61,54279,28235,177,177,177,695,50,54235,18 1 2021,NA,NA,NA,NA,124,134,59,541,18,1,2021
10.150847000000132,14H 40M 23S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49223,ECOV2-B00206,ECOV2-B,00206,2651,0,13.84,1,1112222211111111,00005540,700,60,54265,29052,167,167,167,695,61,54280,28223,171,171,171,695,72,54235,18 1 2021,NA,NA,NA,NA,124,134,59,541,18,1,2021
10.333360000000102,14H 40M 24S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49224,ECOV2-B00206,ECOV2-B,00206,2652,0,13.84,1,1112222211111111,00005540,700,59,54257,29110,165,165,165,695,60,54278,28222,171,171,171,695,49,54235,18 1 2021,126,174,52,534,120,132,60,541,18,1,2021
10.414689000000006,14H 40M 25S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49225,ECOV2-B00206,ECOV2-B,00206,2653,0,13.83,1,1112222211111111,00005540,700,61,54259,29087,174,174,174,695,60,54278,28225,175,175,175,695,55,54235,18 1 2021,116,177,52,534,119,129,56,541,18,1,2021
10.279892999999829,14H 40M 26S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49226,ECOV2-B00206,ECOV2-B,00206,2654,0,13.84,1,1112222211111111,00005540,700,61,54265,29067,175,175,175,695,61,54281,28226,177,177,177,695,71,54237,18 1 2021,123,169,50,534,120,132,59,542,18,1,2021
10.073849999999904,14H 40M 27S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49227,ECOV2-B00206,ECOV2-B,00206,2655,0,13.83,1,1112222211111111,00005540,700,61,54258,29112,167,167,167,695,60,54279,28224,182,182,182,695,50,54235,18 1 2021,125,179,50,534,113,132,58,542,18,1,2021
10.159863000000195,14H 40M 28S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49228,ECOV2-B00206,ECOV2-B,00206,2656,0,13.84,1,1112222211111111,00005540,700,60,54257,29104,171,171,171,695,61,54277,28217,175,175,175,695,49,54236,18 1 2021,125,185,51,534,116,132,58,541,18,1,2021
10.21642999999989,14H 40M 29S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49229,ECOV2-B00206,ECOV2-B,00206,2657,0,13.84,1,1112222211111111,00005540,700,61,54261,29093,175,175,175,695,61,54278,28246,176,176,176,695,63,54236,18 1 2021,130,179,52,534,117,132,61,542,18,1,2021
10.122495999999986,14H 40M 30S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49230,ECOV2-B00206,ECOV2-B,00206,2658,0,13.84,1,1112222211111111,00005540,700,61,54258,29113,170,170,170,695,60,54279,28235,175,175,175,695,50,54235,18 1 2021,122,182,54,534,117,128,59,542,18,1,2021
