frame,frale_syn,sn,counter,counter_down,v_main,q_asummary,numerici_qa,hex_qa,beta700_wave,chl_lo_gain,chl_5_volt,chl_ltc,chl_raw,chl_micro_l,chl_hi_gain,chl_em_wave,chl_lo_gain_2,chl_5_volt_2,chl_ltc_2,chl_raw_2,chl_micro_l_2,chl_hi_gain_2,chl_em_wave_2,fdom_lo_gain,chl_5_volt_3,time,date,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x
ECOV2-B00206,ECOV2-B,00206,476,0,13.8,1,1112222211111111,00005540,700,47,54260,29375,28,28,28,695,55,54279,28739,109,109,109,695,49,54238,14H 6M 22S,18-01-20,77,30,55,538,84,93,55,543
ECOV2-B00206,ECOV2-B,00206,477,0,13.8,1,1112222211111111,00005540,700,55,54261,29363,143,143,143,695,49,54280,28743,62,62,62,695,54,54238,14H 6M 23S,18-01-20,85,168,55,538,89,93,60,542
ECOV2-B00206,ECOV2-B,00206,478,0,13.8,1,1112222211111111,00005540,700,50,54259,29386,74,74,74,695,62,54280,28724,187,187,187,695,49,54238,14H 6M 24S,18-01-20,86,160,53,538,92,96,56,542
ECOV2-B00206,ECOV2-B,00206,479,0,13.8,1,1112222211111111,00005540,700,51,54261,29390,91,91,91,695,54,54281,28720,111,111,111,695,50,54238,14H 6M 25S,18-01-20,101,363,53,538,92,95,54,543
ECOV2-B00206,ECOV2-B,00206,480,0,13.8,1,1112222211111111,00005540,700,53,54261,29391,111,111,111,695,56,54282,28733,117,117,117,695,49,54238,14H 6M 26S,18-01-20,85,178,53,538,94,101,58,543
ECOV2-B00206,ECOV2-B,00206,481,0,13.81,1,1112222211111111,00005540,700,53,54261,29374,112,112,112,695,55,54282,28721,129,129,129,695,50,54238,14H 6M 27S,18-01-20,94,106,55,538,95,102,58,542
ECOV2-B00206,ECOV2-B,00206,482,0,13.8,1,1112222211111111,00005540,700,55,54260,29378,122,122,122,695,56,54282,28713,127,127,127,695,49,54238,14H 6M 28S,18-01-20,84,155,55,538,97,102,57,542
ECOV2-B00206,ECOV2-B,00206,483,0,13.81,1,1112222211111111,00005540,700,54,54262,29377,120,120,120,695,55,54282,28733,123,123,123,695,47,54238,14H 6M 29S,18-01-20,96,165,50,537,100,105,57,543
ECOV2-B00206,ECOV2-B,00206,484,0,13.8,1,1112222211111111,00005540,700,54,54262,29379,121,121,121,695,55,54282,28724,124,124,124,695,50,54239,14H 6M 30S,18-01-20,102,187,56,538,100,106,57,542
ECOV2-B00206,ECOV2-B,00206,485,0,13.81,1,1112222211111111,00005540,700,54,54261,29381,127,127,127,695,54,54280,28723,125,125,125,695,49,54237,14H 6M 31S,18-01-20,NA,NA,NA,NA,103,108,57,543
ECOV2-B00206,ECOV2-B,00206,486,0,13.8,1,1112222211111111,00005540,700,56,54260,29374,134,134,134,695,57,54281,28707,131,131,131,695,49,54238,14H 6M 31S,18-01-20,NA,NA,NA,NA,103,108,57,543
ECOV2-B00206,ECOV2-B,00206,487,0,13.81,1,1112222211111111,00005540,700,54,54260,29377,133,133,133,695,57,54280,28720,137,137,137,695,50,54237,14H 6M 32S,18-01-20,99,165,53,538,100,112,57,542
ECOV2-B00206,ECOV2-B,00206,488,0,13.81,1,1112222211111111,00005540,700,57,54258,29376,141,141,141,695,57,54281,28715,144,144,144,695,50,54238,14H 6M 33S,18-01-20,104,160,54,538,109,115,59,542
ECOV2-B00206,ECOV2-B,00206,489,0,13.82,1,1112222211111111,00005540,700,57,54261,29369,147,147,147,695,57,54280,28706,153,153,153,695,50,54238,14H 6M 34S,18-01-20,109,158,54,537,111,120,59,543
ECOV2-B00206,ECOV2-B,00206,490,0,13.81,1,1112222211111111,00005540,700,58,54261,29372,150,150,150,695,58,54282,28712,154,154,154,695,49,54236,14H 6M 35S,18-01-20,111,162,55,538,112,123,59,542
ECOV2-B00206,ECOV2-B,00206,491,0,13.8,1,1112222211111111,00005540,700,57,54260,29378,157,157,157,695,59,54281,28709,160,160,160,695,49,54237,14H 6M 36S,18-01-20,117,159,52,537,114,125,60,542
ECOV2-B00206,ECOV2-B,00206,492,0,13.81,1,1112222211111111,00005540,700,58,54261,29375,163,163,163,695,60,54281,28696,170,170,170,695,53,54238,14H 6M 37S,18-01-20,120,165,52,538,117,130,57,543
ECOV2-B00206,ECOV2-B,00206,493,0,13.8,1,1112222211111111,00005540,700,59,54267,29345,172,172,172,695,61,54283,28712,179,179,179,695,66,54237,14H 6M 38S,18-01-20,125,159,51,537,126,136,59,543
ECOV2-B00206,ECOV2-B,00206,494,0,13.81,1,1112222211111111,00005540,700,60,54261,29377,178,178,178,695,62,54280,28690,183,183,183,695,49,54238,14H 6M 39S,18-01-20,133,158,52,537,126,140,56,543
ECOV2-B00206,ECOV2-B,00206,495,0,13.81,1,1112222211111111,00005540,700,61,54261,29368,184,184,184,695,62,54280,28699,190,190,190,695,52,54239,14H 6M 40S,18-01-20,136,158,51,538,130,143,58,542
ECOV2-B00206,ECOV2-B,00206,496,0,13.8,1,1112222211111111,00005540,700,62,54268,29327,198,198,198,695,63,54283,28702,206,206,206,695,69,54238,14H 6M 41S,18-01-20,141,159,52,538,132,145,57,542
ECOV2-B00206,ECOV2-B,00206,497,0,13.81,1,1112222211111111,00005540,700,63,54268,29329,199,199,199,695,64,54282,28698,212,212,212,695,70,54238,14H 6M 42S,18-01-20,143,162,52,537,136,149,57,542
ECOV2-B00206,ECOV2-B,00206,498,0,13.81,1,1112222211111111,00005540,700,64,54268,29329,203,203,203,695,64,54283,28705,214,214,214,695,71,54238,14H 6M 43S,18-01-20,151,161,51,538,138,155,56,543
ECOV2-B00206,ECOV2-B,00206,499,0,13.82,1,1112222211111111,00005540,700,63,54269,29334,211,211,211,695,65,54283,28700,223,223,223,695,71,54238,14H 6M 44S,18-01-20,152,160,52,537,142,155,56,542
ECOV2-B00206,ECOV2-B,00206,500,0,13.81,1,1112222211111111,00005540,700,64,54268,29322,208,208,208,695,64,54283,28698,215,215,215,695,71,54238,14H 6M 45S,18-01-20,151,163,51,537,138,154,60,542
ECOV2-B00206,ECOV2-B,00206,501,0,13.82,1,1112222211111111,00005540,700,64,54265,29351,215,215,215,695,65,54283,28714,224,224,224,695,66,54238,14H 6M 46S,18-01-20,157,174,51,538,138,155,59,542
ECOV2-B00206,ECOV2-B,00206,502,0,13.81,1,1112222211111111,00005540,700,65,54269,29332,218,218,218,695,66,54284,28691,235,235,235,695,73,54239,14H 6M 47S,18-01-20,NA,NA,NA,NA,124,153,58,542
ECOV2-B00206,ECOV2-B,00206,503,0,13.82,1,1112222211111111,00005540,700,65,54268,29332,216,216,216,695,65,54283,28699,223,223,223,695,70,54239,14H 6M 47S,18-01-20,NA,NA,NA,NA,124,153,58,542
ECOV2-B00206,ECOV2-B,00206,504,0,13.81,1,1112222211111111,00005540,700,63,54270,29328,224,224,224,695,66,54284,28690,231,231,231,695,70,54238,14H 6M 48S,18-01-20,155,161,52,537,133,154,58,542
ECOV2-B00206,ECOV2-B,00206,505,0,13.81,1,1112222211111111,00005540,700,64,54269,29328,227,227,227,695,65,54284,28697,235,235,235,695,70,54238,14H 6M 49S,18-01-20,155,176,51,537,139,155,60,542
ECOV2-B00206,ECOV2-B,00206,506,0,13.81,1,1112222211111111,00005540,700,64,54269,29331,228,228,228,695,66,54285,28679,238,238,238,695,70,54237,14H 6M 50S,18-01-20,157,158,52,537,136,155,58,542
ECOV2-B00206,ECOV2-B,00206,507,0,13.81,1,1112222211111111,00005540,700,64,54269,29324,224,224,224,695,66,54284,28676,242,242,242,695,69,54238,14H 6M 51S,18-01-20,157,154,52,537,134,156,58,542
ECOV2-B00206,ECOV2-B,00206,508,0,13.81,1,1112222211111111,00005540,700,63,54270,29322,216,216,216,695,65,54283,28674,230,230,230,695,70,54239,14H 6M 52S,18-01-20,152,159,52,537,133,148,60,542
ECOV2-B00206,ECOV2-B,00206,509,0,13.82,1,1112222211111111,00005540,700,65,54268,29321,216,216,216,695,65,54284,28682,224,224,224,695,71,54238,14H 6M 53S,18-01-20,149,158,52,537,131,148,60,542
ECOV2-B00206,ECOV2-B,00206,510,0,13.82,1,1112222211111111,00005540,700,64,54268,29320,212,212,212,695,65,54283,28673,228,228,228,695,70,54238,14H 6M 54S,18-01-20,150,159,52,537,124,148,59,542
ECOV2-B00206,ECOV2-B,00206,511,0,13.81,1,1112222211111111,00005540,700,63,54270,29317,213,213,213,695,65,54285,28665,227,227,227,695,70,54238,14H 6M 55S,18-01-20,153,156,51,537,130,151,58,543
ECOV2-B00206,ECOV2-B,00206,512,0,13.82,1,1112222211111111,00005540,700,64,54270,29325,217,217,217,695,65,54284,28678,231,231,231,695,71,54239,14H 6M 56S,18-01-20,153,160,51,537,134,151,58,542
ECOV2-B00206,ECOV2-B,00206,513,0,13.8,1,1112222211111111,00005540,700,65,54270,29315,222,222,222,695,66,54284,28677,234,234,234,695,70,54238,14H 6M 57S,18-01-20,155,160,52,537,130,151,60,543
ECOV2-B00206,ECOV2-B,00206,514,0,13.82,1,1112222211111111,00005540,700,64,54270,29323,220,220,220,695,66,54283,28672,242,242,242,695,69,54238,14H 6M 58S,18-01-20,152,178,52,537,127,149,59,542
ECOV2-B00206,ECOV2-B,00206,515,0,13.81,1,1112222211111111,00005540,700,65,54270,29324,223,223,223,695,66,54285,28679,232,232,232,695,70,54238,14H 6M 59S,18-01-20,146,164,53,537,127,146,58,543
ECOV2-B00206,ECOV2-B,00206,516,0,13.81,1,1112222211111111,00005540,700,65,54269,29324,225,225,225,695,66,54283,28676,234,234,234,695,69,54238,14H 7M 0S,18-01-20,152,170,54,537,125,148,61,542
ECOV2-B00206,ECOV2-B,00206,517,0,13.82,1,1112222211111111,00005540,700,64,54269,29322,207,207,207,695,64,54283,28671,223,223,223,695,69,54238,14H 7M 1S,18-01-20,148,173,55,537,125,146,60,542
ECOV2-B00206,ECOV2-B,00206,518,0,13.82,1,1112222211111111,00005540,700,64,54269,29321,211,211,211,695,65,54284,28682,230,230,230,695,71,54238,14H 7M 2S,18-01-20,151,175,50,537,125,148,59,542
ECOV2-B00206,ECOV2-B,00206,519,0,13.82,1,1112222211111111,00005540,700,64,54268,29317,214,214,214,695,65,54283,28665,227,227,227,695,71,54238,14H 7M 3S,18-01-20,146,160,49,537,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,520,0,13.81,1,1112222211111111,00005540,700,64,54268,29323,209,209,209,695,65,54283,28670,224,224,224,695,69,54238,14H 7M 3S,18-01-20,146,160,49,537,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,521,0,13.82,1,1112222211111111,00005540,700,64,54268,29317,219,219,219,695,65,54283,28660,227,227,227,695,70,54237,14H 7M 4S,18-01-20,149,159,51,537,128,147,59,542
ECOV2-B00206,ECOV2-B,00206,522,0,13.81,1,1112222211111111,00005540,700,64,54269,29321,205,205,205,695,64,54283,28668,216,216,216,695,69,54236,14H 7M 5S,18-01-20,NA,NA,NA,NA,129,146,57,542
ECOV2-B00206,ECOV2-B,00206,522,0,13.81,1,1112222211111111,00005540,700,64,54269,29321,205,205,205,695,64,54283,28668,216,216,216,695,69,54236,14H 7M 5S,18-01-20,NA,NA,NA,NA,127,147,61,542
ECOV2-B00206,ECOV2-B,00206,523,0,13.82,1,1112222211111111,00005540,700,65,54269,29329,220,220,220,695,66,54283,28662,222,222,222,695,70,54238,14H 7M 6S,18-01-20,144,167,50,537,129,150,56,542
ECOV2-B00206,ECOV2-B,00206,524,0,13.82,1,1112222211111111,00005540,700,64,54269,29322,219,219,219,695,65,54283,28662,225,225,225,695,70,54238,14H 7M 7S,18-01-20,150,165,54,537,129,149,57,542
ECOV2-B00206,ECOV2-B,00206,525,0,13.82,1,1112222211111111,00005540,700,64,54268,29317,217,217,217,695,66,54282,28656,227,227,227,695,69,54237,14H 7M 8S,18-01-20,152,164,52,537,129,145,56,542
ECOV2-B00206,ECOV2-B,00206,526,0,13.82,1,1112222211111111,00005540,700,62,54268,29314,207,207,207,695,64,54282,28660,225,225,225,695,70,54238,14H 7M 9S,18-01-20,148,163,52,537,129,151,57,542
ECOV2-B00206,ECOV2-B,00206,527,0,13.82,1,1112222211111111,00005540,700,64,54268,29304,213,213,213,695,66,54283,28657,225,225,225,695,71,54236,14H 7M 10S,18-01-20,150,163,51,537,124,144,59,542
ECOV2-B00206,ECOV2-B,00206,528,0,13.82,1,1112222211111111,00005540,700,64,54268,29312,218,218,218,695,65,54283,28651,229,229,229,695,68,54237,14H 7M 11S,18-01-20,153,160,52,537,124,147,59,542
ECOV2-B00206,ECOV2-B,00206,529,0,13.82,1,1112222211111111,00005540,700,64,54269,29317,216,216,216,695,66,54282,28654,225,225,225,695,70,54237,14H 7M 12S,18-01-20,147,168,53,537,124,143,59,542
ECOV2-B00206,ECOV2-B,00206,530,0,13.82,1,1112222211111111,00005540,700,65,54269,29320,212,212,212,695,66,54283,28649,229,229,229,695,70,54239,14H 7M 13S,18-01-20,148,170,52,537,123,140,60,542
ECOV2-B00206,ECOV2-B,00206,531,0,13.82,1,1112222211111111,00005540,700,63,54268,29312,203,203,203,695,64,54282,28654,211,211,211,695,69,54237,14H 7M 14S,18-01-20,145,170,53,537,124,146,56,542
ECOV2-B00206,ECOV2-B,00206,532,0,13.82,1,1112222211111111,00005540,700,65,54268,29315,219,219,219,695,64,54283,28644,221,221,221,695,70,54238,14H 7M 15S,18-01-20,147,161,52,537,126,146,58,542
ECOV2-B00206,ECOV2-B,00206,533,0,13.81,1,1112222211111111,00005540,700,65,54268,29319,211,211,211,695,66,54283,28646,226,226,226,695,69,54238,14H 7M 16S,18-01-20,143,162,53,537,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,534,0,13.82,1,1112222211111111,00005540,700,64,54268,29309,210,210,210,695,65,54283,28645,225,225,225,695,70,54239,14H 7M 16S,18-01-20,143,162,53,537,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,535,0,13.81,1,1112222211111111,00005540,700,62,54268,29309,207,207,207,695,64,54284,28641,216,216,216,695,71,54237,14H 7M 17S,18-01-20,148,165,54,537,125,143,60,543
ECOV2-B00206,ECOV2-B,00206,536,0,13.82,1,1112222211111111,00005540,700,63,54268,29310,208,208,208,695,64,54284,28650,216,216,216,695,70,54238,14H 7M 18S,18-01-20,149,160,54,537,126,144,58,542
ECOV2-B00206,ECOV2-B,00206,537,0,13.82,1,1112222211111111,00005540,700,64,54267,29304,205,205,205,695,64,54283,28632,214,214,214,695,71,54236,14H 7M 19S,18-01-20,146,163,55,537,125,146,57,543
ECOV2-B00206,ECOV2-B,00206,538,0,13.82,1,1112222211111111,00005540,700,63,54269,29303,213,213,213,695,65,54282,28647,219,219,219,695,70,54238,14H 7M 20S,18-01-20,149,159,54,537,122,142,58,542
ECOV2-B00206,ECOV2-B,00206,539,0,13.82,1,1112222211111111,00005540,700,64,54268,29308,213,213,213,695,64,54282,28648,222,222,222,695,69,54238,14H 7M 21S,18-01-20,147,161,56,537,125,146,57,542
ECOV2-B00206,ECOV2-B,00206,540,0,13.81,1,1112222211111111,00005540,700,63,54269,29303,207,207,207,695,65,54285,28632,222,222,222,695,71,54237,14H 7M 22S,18-01-20,149,170,55,537,126,143,59,542
ECOV2-B00206,ECOV2-B,00206,541,0,13.82,1,1112222211111111,00005540,700,63,54268,29303,217,217,217,695,66,54281,28639,229,229,229,695,70,54237,14H 7M 23S,18-01-20,NA,NA,NA,NA,127,146,55,542
ECOV2-B00206,ECOV2-B,00206,541,0,13.82,1,1112222211111111,00005540,700,63,54268,29303,217,217,217,695,66,54281,28639,229,229,229,695,70,54237,14H 7M 23S,18-01-20,NA,NA,NA,NA,124,150,57,542
ECOV2-B00206,ECOV2-B,00206,542,0,13.81,1,1112222211111111,00005540,700,64,54269,29307,215,215,215,695,64,54283,28637,225,225,225,695,70,54238,14H 7M 24S,18-01-20,151,173,56,537,123,141,59,542
ECOV2-B00206,ECOV2-B,00206,543,0,13.82,1,1112222211111111,00005540,700,64,54268,29305,212,212,212,695,64,54281,28638,221,221,221,695,70,54237,14H 7M 25S,18-01-20,148,162,56,537,122,139,57,542
ECOV2-B00206,ECOV2-B,00206,544,0,13.82,1,1112222211111111,00005540,700,63,54266,29301,209,209,209,695,65,54283,28632,226,226,226,695,69,54237,14H 7M 26S,18-01-20,148,165,55,537,124,141,55,542
ECOV2-B00206,ECOV2-B,00206,545,0,13.82,1,1112222211111111,00005540,700,64,54270,29309,217,217,217,695,65,54282,28629,225,225,225,695,71,54238,14H 7M 27S,18-01-20,150,158,56,537,128,148,57,542
ECOV2-B00206,ECOV2-B,00206,546,0,13.82,1,1112222211111111,00005540,700,64,54268,29295,222,222,222,695,66,54281,28633,233,233,233,695,70,54237,14H 7M 28S,18-01-20,151,181,56,537,127,145,59,542
ECOV2-B00206,ECOV2-B,00206,547,0,13.82,1,1112222211111111,00005540,700,65,54268,29302,218,218,218,695,66,54284,28626,225,225,225,695,70,54237,14H 7M 29S,18-01-20,149,165,58,537,126,143,58,542
ECOV2-B00206,ECOV2-B,00206,548,0,13.83,1,1112222211111111,00005540,700,64,54268,29300,208,208,208,695,66,54283,28622,215,215,215,695,69,54238,14H 7M 30S,18-01-20,144,154,58,537,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,549,0,13.82,1,1112222211111111,00005540,700,63,54267,29300,199,199,199,695,64,54283,28624,206,206,206,695,70,54237,14H 7M 30S,18-01-20,144,154,58,537,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,550,0,13.82,1,1112222211111111,00005540,700,64,54268,29297,205,205,205,695,63,54282,28618,193,193,193,695,69,54237,14H 7M 31S,18-01-20,144,158,58,537,119,134,57,542
ECOV2-B00206,ECOV2-B,00206,551,0,13.81,1,1112222211111111,00005540,700,63,54269,29287,191,191,191,695,64,54284,28617,202,202,202,695,71,54237,14H 7M 32S,18-01-20,137,150,58,537,116,131,56,542
ECOV2-B00206,ECOV2-B,00206,552,0,13.82,1,1112222211111111,00005540,700,61,54267,29303,181,181,181,695,63,54282,28618,186,186,186,695,70,54236,14H 7M 33S,18-01-20,133,153,58,537,115,133,59,542
ECOV2-B00206,ECOV2-B,00206,553,0,13.81,1,1112222211111111,00005540,700,59,54268,29286,166,166,166,695,62,54282,28618,169,169,169,695,70,54238,14H 7M 34S,18-01-20,132,154,59,537,106,128,55,542
ECOV2-B00206,ECOV2-B,00206,554,0,13.82,1,1112222211111111,00005540,700,57,54268,29294,147,147,147,695,58,54282,28610,155,155,155,695,70,54237,14H 7M 35S,18-01-20,118,155,61,537,107,119,57,542
ECOV2-B00206,ECOV2-B,00206,555,0,13.82,1,1112222211111111,00005540,700,52,54268,29293,102,102,102,695,51,54282,28611,101,101,101,695,72,54237,14H 7M 36S,18-01-20,94,130,60,537,96,106,57,542
ECOV2-B00206,ECOV2-B,00206,556,0,13.81,1,1112222211111111,00005540,700,51,54269,29300,87,87,87,695,52,54284,28612,84,84,84,695,73,54238,14H 7M 37S,18-01-20,77,119,59,537,77,82,56,542
ECOV2-B00206,ECOV2-B,00206,557,0,13.82,1,1112222211111111,00005540,700,52,54267,29295,81,81,81,695,51,54282,28607,80,80,80,695,72,54237,14H 7M 38S,18-01-20,68,115,60,537,61,76,56,542
ECOV2-B00206,ECOV2-B,00206,558,0,13.82,1,1112222211111111,00005540,700,52,54268,29284,73,73,73,695,52,54282,28606,72,72,72,695,72,54237,14H 7M 39S,18-01-20,63,112,61,537,58,68,55,542
ECOV2-B00206,ECOV2-B,00206,559,0,13.82,1,1112222211111111,00005540,700,51,54268,29297,76,76,76,695,51,54283,28599,70,70,70,695,72,54238,14H 7M 40S,18-01-20,58,107,61,537,58,63,53,542
ECOV2-B00206,ECOV2-B,00206,560,0,13.82,1,1112222211111111,00005540,700,51,54268,29288,69,69,69,695,52,54283,28607,66,66,66,695,72,54237,14H 7M 41S,18-01-20,56,109,60,537,56,58,54,542
ECOV2-B00206,ECOV2-B,00206,561,0,13.82,1,1112222211111111,00005540,700,50,54268,29295,71,71,71,695,51,54283,28611,67,67,67,695,74,54238,14H 7M 42S,18-01-20,54,109,60,537,55,56,55,542
ECOV2-B00206,ECOV2-B,00206,562,0,13.82,1,1112222211111111,00005540,700,52,54269,29285,68,68,68,695,52,54281,28612,68,68,68,695,73,54237,14H 7M 43S,18-01-20,NA,NA,NA,NA,58,57,55,542
ECOV2-B00206,ECOV2-B,00206,563,0,13.82,1,1112222211111111,00005540,700,50,54269,29291,68,68,68,695,52,54281,28586,67,67,67,695,73,54237,14H 7M 43S,18-01-20,NA,NA,NA,NA,58,57,55,542
ECOV2-B00206,ECOV2-B,00206,564,0,13.82,1,1112222211111111,00005540,700,51,54267,29290,69,69,69,695,51,54282,28601,66,66,66,695,72,54238,14H 7M 44S,18-01-20,55,111,61,537,59,56,54,542
ECOV2-B00206,ECOV2-B,00206,565,0,13.82,1,1112222211111111,00005540,700,52,54268,29286,68,68,68,695,51,54283,28602,66,66,66,695,73,54237,14H 7M 45S,18-01-20,54,116,59,537,61,54,55,542
ECOV2-B00206,ECOV2-B,00206,566,0,13.82,1,1112222211111111,00005540,700,52,54268,29284,69,69,69,695,50,54284,28602,66,66,66,695,73,54237,14H 7M 46S,18-01-20,55,120,59,537,59,56,52,542
ECOV2-B00206,ECOV2-B,00206,567,0,13.82,1,1112222211111111,00005540,700,51,54268,29292,70,70,70,695,50,54283,28587,66,66,66,695,72,54237,14H 7M 47S,18-01-20,55,130,57,537,61,56,53,542
ECOV2-B00206,ECOV2-B,00206,568,0,13.82,1,1112222211111111,00005540,700,52,54269,29278,69,69,69,695,51,54281,28592,66,66,66,695,72,54237,14H 7M 48S,18-01-20,55,123,58,537,58,56,53,542
ECOV2-B00206,ECOV2-B,00206,569,0,13.82,1,1112222211111111,00005540,700,51,54267,29276,69,69,69,695,51,54283,28585,65,65,65,695,73,54237,14H 7M 49S,18-01-20,52,125,59,537,59,57,53,542
ECOV2-B00206,ECOV2-B,00206,570,0,13.82,1,1112222211111111,00005540,700,51,54266,29284,69,69,69,695,51,54280,28581,67,67,67,695,72,54236,14H 7M 50S,18-01-20,53,121,60,537,57,54,57,542
ECOV2-B00206,ECOV2-B,00206,571,0,13.82,1,1112222211111111,00005540,700,51,54268,29276,69,69,69,695,51,54282,28581,65,65,65,695,71,54236,14H 7M 51S,18-01-20,52,122,60,537,60,54,52,542
ECOV2-B00206,ECOV2-B,00206,572,0,13.82,1,1112222211111111,00005540,700,52,54268,29277,69,69,69,695,52,54281,28588,65,65,65,695,73,54237,14H 7M 52S,18-01-20,54,127,60,537,57,55,52,542
ECOV2-B00206,ECOV2-B,00206,573,0,13.82,1,1112222211111111,00005540,700,52,54267,29272,68,68,68,695,51,54282,28583,67,67,67,695,72,54237,14H 7M 53S,18-01-20,53,128,60,537,59,55,56,542
ECOV2-B00206,ECOV2-B,00206,574,0,13.82,1,1112222211111111,00005540,700,51,54268,29273,69,69,69,695,50,54281,28583,66,66,66,695,72,54236,14H 7M 54S,18-01-20,50,126,59,537,56,55,54,542
ECOV2-B00206,ECOV2-B,00206,575,0,13.82,1,1112222211111111,00005540,700,51,54267,29270,69,69,69,695,51,54280,28578,72,72,72,695,72,54238,14H 7M 55S,18-01-20,50,125,59,537,56,56,56,542
ECOV2-B00206,ECOV2-B,00206,576,0,13.82,1,1112222211111111,00005540,700,51,54267,29278,68,68,68,695,52,54281,28567,66,66,66,695,72,54235,14H 7M 56S,18-01-20,52,127,60,537,58,59,56,542
ECOV2-B00206,ECOV2-B,00206,577,0,13.82,1,1112222211111111,00005540,700,51,54268,29268,69,69,69,695,51,54282,28578,66,66,66,695,72,54238,14H 7M 57S,18-01-20,52,130,57,537,58,54,53,542
ECOV2-B00206,ECOV2-B,00206,578,0,13.81,1,1112222211111111,00005540,700,51,54264,29273,69,69,69,695,51,54280,28569,67,67,67,695,73,54234,14H 7M 58S,18-01-20,52,134,56,537,58,54,52,542
ECOV2-B00206,ECOV2-B,00206,579,0,13.82,1,1112222211111111,00005540,700,51,54268,29271,68,68,68,695,51,54282,28567,65,65,65,695,74,54238,14H 7M 59S,18-01-20,NA,NA,NA,NA,59,54,53,542
ECOV2-B00206,ECOV2-B,00206,580,0,13.82,1,1112222211111111,00005540,700,50,54267,29275,68,68,68,695,51,54283,28581,66,66,66,695,73,54237,14H 7M 59S,18-01-20,NA,NA,NA,NA,59,54,53,542
ECOV2-B00206,ECOV2-B,00206,581,0,13.82,1,1112222211111111,00005540,700,51,54268,29276,68,68,68,695,51,54281,28587,64,64,64,695,72,54237,14H 8M 0S,18-01-20,52,130,56,537,59,53,50,542
ECOV2-B00206,ECOV2-B,00206,582,0,13.82,1,1112222211111111,00005540,700,50,54268,29269,69,69,69,695,51,54282,28580,64,64,64,695,73,54237,14H 8M 1S,18-01-20,52,122,58,537,60,53,54,542
ECOV2-B00206,ECOV2-B,00206,583,0,13.82,1,1112222211111111,00005540,700,51,54269,29278,68,68,68,695,50,54283,28577,66,66,66,695,72,54237,14H 8M 2S,18-01-20,53,122,57,537,61,55,51,542
ECOV2-B00206,ECOV2-B,00206,584,0,13.82,1,1112222211111111,00005540,700,50,54270,29273,68,68,68,695,51,54283,28576,66,66,66,695,73,54238,14H 8M 3S,18-01-20,53,125,58,537,59,55,52,542
ECOV2-B00206,ECOV2-B,00206,585,0,13.82,1,1112222211111111,00005540,700,51,54268,29284,69,69,69,695,51,54283,28570,66,66,66,695,73,54238,14H 8M 4S,18-01-20,53,126,57,537,59,54,51,542
ECOV2-B00206,ECOV2-B,00206,586,0,13.82,1,1112222211111111,00005540,700,51,54268,29276,70,70,70,695,51,54284,28569,67,67,67,695,73,54238,14H 8M 5S,18-01-20,55,124,55,537,63,56,53,542
ECOV2-B00206,ECOV2-B,00206,587,0,13.82,1,1112222211111111,00005540,700,51,54267,29272,69,69,69,695,51,54282,28574,66,66,66,695,72,54238,14H 8M 6S,18-01-20,52,121,57,537,62,54,53,542
ECOV2-B00206,ECOV2-B,00206,588,0,13.82,1,1112222211111111,00005540,700,52,54268,29275,69,69,69,695,51,54282,28567,65,65,65,695,74,54237,14H 8M 7S,18-01-20,57,117,56,537,61,56,55,542
ECOV2-B00206,ECOV2-B,00206,589,0,13.82,1,1112222211111111,00005540,700,52,54269,29278,69,69,69,695,51,54282,28572,68,68,68,695,72,54238,14H 8M 8S,18-01-20,53,110,57,537,60,56,56,542
ECOV2-B00206,ECOV2-B,00206,590,0,13.82,1,1112222211111111,00005540,700,50,54269,29268,71,71,71,695,50,54281,28564,68,68,68,695,73,54236,14H 8M 9S,18-01-20,55,111,54,537,62,56,53,542
ECOV2-B00206,ECOV2-B,00206,591,0,13.82,1,1112222211111111,00005540,700,52,54269,29266,69,69,69,695,51,54282,28569,66,66,66,695,73,54237,14H 8M 10S,18-01-20,55,114,54,537,61,56,54,542
ECOV2-B00206,ECOV2-B,00206,592,0,13.82,1,1112222211111111,00005540,700,51,54268,29266,70,70,70,695,51,54282,28555,67,67,67,695,73,54238,14H 8M 11S,18-01-20,54,111,54,537,62,58,53,542
ECOV2-B00206,ECOV2-B,00206,593,0,13.81,1,1112222211111111,00005540,700,51,54268,29277,71,71,71,695,52,54282,28570,70,70,70,695,72,54238,14H 8M 12S,18-01-20,58,114,55,537,61,59,55,542
ECOV2-B00206,ECOV2-B,00206,594,0,13.82,1,1112222211111111,00005540,700,51,54267,29268,74,74,74,695,52,54282,28567,74,74,74,695,71,54238,14H 8M 13S,18-01-20,62,111,57,537,64,64,53,542
